timestamp,wind_speed,wind_dir,temp,pressure,RH,gusts,dew_pt,precip,terrain,power
12/9/2026 21:00,11.37,71,40.4,1032.9,87,11.15,21.2,2.73,open,720.8 kWh
12/10/2026 0:00,4.65,117,35.9,1016,42,5.74,14.4,0.16,open,47.98 kWh
12/10/2026 3:00,6.49,224,26.5,1020.5,54,7,15.6,0.15,open,138.17 kWh
12/10/2026 6:00,3.4,178,27.2,1020.7,84,13.39,23.2,3.07,urban,22.29 kWh
12/10/2026 9:00,12.16,44,20.9,1002.5,76,4.92,18.1,0.54,urban,487.39 kWh
12/10/2026 12:00,3.96,105,37,1019.5,32,8.42,21.7,1.05,open,31.74 kWh
12/10/2026 15:00,9.61,333,21,1033.3,74,9.8,22.8,0.09,urban,380.51 kWh
12/10/2026 18:00,2.91,331,18.2,1008,68,12.53,19.8,1.66,urban,14.83 kWh
12/10/2026 21:00,4.92,182,26.3,1020.5,63,-0.44,19.2,0.99,forest,31.65 kWh
12/11/2026 0:00,7.1,32,19.9,1013.6,80,6.99,14.6,2.81,urban,151.25 kWh
12/11/2026 3:00,3.42,262,20,1019.3,82,6,17.1,0.36,urban,19.19 kWh
12/11/2026 6:00,11.13,293,33.7,1008.8,31,7.05,21.8,3.67,forest,409.1 kWh
12/11/2026 9:00,6.76,307,43,1016.6,86,11.09,24.9,6.87,open,179.5 kWh
12/11/2026 12:00,12.56,186,25.5,1018.9,49,10.55,11.5,0.54,urban,756.2 kWh
12/11/2026 15:00,7.77,204,35.6,1020.7,85,8.76,18.9,3.24,urban,205.06 kWh
12/11/2026 18:00,2.69,140,18.3,1016.3,72,2.94,21.8,1.95,open,9.34 kWh
12/11/2026 21:00,2.76,58,23.1,1018.3,74,8.77,21.4,0.57,open,12.46 kWh
12/12/2026 0:00,7.7,246,22.5,1008.7,68,6.55,17.1,2.09,forest,160.83 kWh
12/12/2026 3:00,9.35,234,8.7,1030.2,72,6.75,16.1,2.85,urban,299.73 kWh
12/12/2026 6:00,4.81,208,22.6,1024.8,70,10.4,21.3,0.4,forest,52.65 kWh
12/12/2026 9:00,4.13,62,32.2,1014.6,61,10.63,18.5,1.52,forest,31.37 kWh
12/12/2026 12:00,5.39,160,12.6,1009.5,83,9.97,20.9,0.06,forest,70.12 kWh
12/12/2026 15:00,4.95,335,28.1,989,58,8.14,13.9,0.7,urban,57.37 kWh
12/12/2026 18:00,9.86,220,19.9,1010.8,37,8.78,20.7,0.56,open,453.38 kWh
12/12/2026 21:00,10.53,9,20.9,1012.9,53,6.1,18.6,0.46,forest,340.7 kWh
12/13/2026 0:00,7.7,64,29.2,1015.9,41,2.76,20.7,0.93,open,169.81 kWh
12/13/2026 3:00,2.79,127,26.3,1001.7,42,7.02,18.2,0.71,urban,9.24 kWh
12/13/2026 6:00,5.94,131,19.5,1014.8,89,4.3,12.7,0.85,open,96.06 kWh
12/13/2026 9:00,8.65,110,30,1022,55,7.84,22.5,3.65,forest,230.72 kWh
12/13/2026 12:00,6.92,159,29.3,1016.9,43,8.51,12.1,0.27,open,175.85 kWh
12/13/2026 15:00,6.9,172,14.6,1010.6,77,11.69,22.2,0.38,open,201.59 kWh
12/13/2026 18:00,4.97,355,26.2,999.7,81,7.71,18.6,0.41,forest,50.76 kWh
12/13/2026 21:00,7.44,186,15.9,1018.1,47,5.82,25.1,0.6,forest,141.08 kWh
12/14/2026 0:00,10.69,317,30,1014.8,70,8.84,17.4,0.12,open,551.58 kWh
12/14/2026 3:00,6.45,242,26.7,1021.3,46,9.52,15.8,2.73,forest,114.33 kWh
12/14/2026 6:00,5.6,320,39.8,1020.2,44,10.48,13.1,2.68,forest,76.38 kWh
12/14/2026 9:00,4.79,15,22,1008.1,78,9.95,18.2,2.41,open,68.37 kWh
12/14/2026 12:00,3.91,164,36.9,1016.8,65,8.81,26.6,0.71,forest,23.17 kWh
12/14/2026 15:00,9.84,44,14.6,998.4,39,7.38,17.8,4.13,urban,353.91 kWh
12/14/2026 18:00,9.13,191,14.9,1029,82,9.62,11.3,2.76,urban,330.04 kWh
12/14/2026 21:00,8.65,61,22,1008.6,55,12.23,24.9,0.09,forest,285.62 kWh
12/15/2026 0:00,7.49,194,21.4,1010.5,30,7.34,9.3,2,open,208.1 kWh
12/15/2026 3:00,10.13,66,15.9,1015.8,78,6.18,20.5,0.25,urban,353.7 kWh
12/15/2026 6:00,10.64,26,35.3,986.7,49,10,9.7,0.6,urban,491.78 kWh
12/15/2026 9:00,3.28,1,18.3,1019.4,78,10.48,22,0.06,open,23.3 kWh
12/15/2026 12:00,5.68,242,33.4,1025.3,65,9.41,20.7,1.7,urban,88.35 kWh
12/15/2026 15:00,5.6,53,23.7,1002.4,57,10.57,21.8,0.12,urban,92.01 kWh
12/15/2026 18:00,8.15,325,26.6,1024.6,38,8.28,19.8,0.1,forest,202.83 kWh
12/15/2026 21:00,8.15,120,15.5,1018.2,73,7.69,19.4,0.54,urban,223.66 kWh
12/16/2026 0:00,4.9,314,31.6,1004.1,64,7.79,15.2,0.92,urban,53.84 kWh
12/16/2026 3:00,0.99,201,30.8,1023.4,54,7.66,20.9,0.04,open,0.0 kWh
12/16/2026 6:00,3.26,311,18.2,1010.3,82,11.6,16.1,1.08,open,23.78 kWh
12/16/2026 9:00,1.49,107,10.3,1024.9,68,5.28,15.9,1.62,urban,0.0 kWh
12/16/2026 12:00,5.22,102,26,1015.9,56,8.89,22.3,0.25,open,82.04 kWh
12/16/2026 15:00,5.28,91,22.5,1014.2,37,11.27,19.8,1.17,urban,80.47 kWh
12/16/2026 18:00,8.22,169,41.7,1019.3,84,3.73,20.7,3.59,open,210.31 kWh
12/16/2026 21:00,9.43,67,17.3,1009.2,75,8.2,21.6,2.4,forest,294.55 kWh
12/17/2026 0:00,7.05,101,27,1021.9,80,9.17,17.1,0.78,forest,143.59 kWh
12/17/2026 3:00,7.08,85,34.6,1027,50,5.73,21.6,2.97,forest,121.04 kWh
12/17/2026 6:00,12.32,353,19.5,992.7,76,7.91,15.2,1.3,forest,546.52 kWh
12/17/2026 9:00,7.96,72,28.6,1013.6,87,12.46,16.1,1.02,open,305.76 kWh
12/17/2026 12:00,7.25,100,27.3,1018.2,30,5.37,16.5,1.94,forest,127.98 kWh
12/17/2026 15:00,10.11,161,23.7,1008.7,78,6.07,20.1,0.44,open,411.43 kWh
12/17/2026 18:00,7.21,329,21.6,994.9,72,6.69,13.4,4.15,open,182.06 kWh
12/17/2026 21:00,7.07,208,21,1025.1,32,6.53,20.9,1.91,open,171.63 kWh
12/18/2026 0:00,6.01,217,16.6,1030.3,58,7.42,19.2,2.69,forest,86.33 kWh
12/18/2026 3:00,7.52,83,25.8,1007.9,52,8.82,14.9,1.9,urban,190.91 kWh
12/18/2026 6:00,5.78,2,30,1009.1,76,6.36,14.1,6.05,urban,81.82 kWh
12/18/2026 9:00,6.71,172,30.3,1006.8,89,5.6,14.4,0.18,open,139.75 kWh
12/18/2026 12:00,4.68,105,24.6,1020.8,50,4.95,14.8,0.42,urban,42.96 kWh
12/18/2026 15:00,9.77,241,34,1026.5,30,7.82,18.7,0.22,open,417.03 kWh
12/18/2026 18:00,6.39,110,20.7,1015.9,72,8.66,18.7,1.58,urban,123.28 kWh
12/18/2026 21:00,6.84,11,27.7,1030,88,7.76,15.6,2.74,forest,123.71 kWh
12/19/2026 0:00,3.68,79,27.2,1003.2,39,8.14,17.9,0.34,open,27.83 kWh
12/19/2026 3:00,6.34,229,27.3,1010.7,59,7.42,15.9,0.54,urban,112.19 kWh
12/19/2026 6:00,10.71,149,32,996.9,85,6.77,16.8,0,forest,367.76 kWh
12/19/2026 9:00,8.46,107,17.8,1032.6,41,6.72,15.8,1.37,urban,234.44 kWh
12/19/2026 12:00,5.3,184,30.1,1016.4,34,6.32,21.2,2.26,urban,63.79 kWh
12/19/2026 15:00,5.98,107,18.7,1025.4,64,7.64,16.1,0.72,open,115.38 kWh
12/19/2026 18:00,6.14,193,31.8,1013.4,75,10.66,21.1,0.24,forest,103.17 kWh
12/19/2026 21:00,5.67,106,33.5,1022.1,33,10.2,21.6,6.22,forest,80.11 kWh
12/20/2026 0:00,6.37,303,27.3,1013.2,35,7.15,20.7,1.18,open,132.0 kWh
12/20/2026 3:00,10.1,346,24.6,1005.4,80,5.35,15.7,3.51,forest,293.81 kWh
12/20/2026 6:00,5.46,263,26.5,1006,79,7.26,17.9,0.12,urban,73.6 kWh
12/20/2026 9:00,4.81,201,27.2,1019.4,58,6.88,18.2,1.41,urban,50.17 kWh
12/20/2026 12:00,4.15,279,17.6,1005.5,86,11.3,14.4,1.77,forest,35.65 kWh
12/20/2026 15:00,5.55,338,27.5,1006.2,57,6.55,14.4,0.08,urban,74.28 kWh
12/20/2026 18:00,12.88,206,27.6,1008,81,8.33,18.8,0.15,urban,700.01 kWh
12/20/2026 21:00,10.35,354,22.7,1023.6,35,8.65,14.7,2.26,urban,430.52 kWh
12/21/2026 0:00,8.77,54,17,1011,86,8.39,19.5,0.55,forest,247.48 kWh
12/21/2026 3:00,9.53,270,25.8,999.2,75,7.13,10.2,0.36,urban,322.4 kWh
12/21/2026 6:00,5.4,191,37.3,1014.3,59,4.53,28.3,0.66,urban,59.79 kWh
12/21/2026 9:00,5.81,9,31,1009.1,63,9.06,17.3,1.61,open,110.16 kWh
12/21/2026 12:00,10.12,136,24,1006.2,83,7.3,14.1,0.47,urban,377.5 kWh
12/21/2026 15:00,6.9,318,38.1,1017.8,48,7.79,17.7,2.77,open,165.89 kWh
12/21/2026 18:00,6.13,222,22.5,1004.3,36,8.19,18.5,0.98,urban,107.28 kWh
12/21/2026 21:00,10.22,226,16.3,1015.6,43,4.41,21.2,1.45,urban,321.21 kWh
12/22/2026 0:00,3.68,315,17,1020.1,87,8.41,18,1.98,open,29.7 kWh
12/22/2026 3:00,9.73,208,25.8,1016.3,84,7.72,22,0.05,urban,350.82 kWh
12/22/2026 6:00,7.96,188,21.2,1008.7,87,6.49,26.8,0.47,urban,198.31 kWh
12/22/2026 9:00,5.27,145,22.9,995.2,47,6.15,19.8,0.3,urban,64.17 kWh
12/22/2026 12:00,6.82,73,14.7,1013.5,30,5.96,21,2.76,forest,112.7 kWh
12/22/2026 15:00,8.18,180,18,1021.9,55,9.79,11.6,0.95,open,295.05 kWh
12/22/2026 18:00,5.84,56,23.2,1013.6,82,8.89,17.1,1.03,forest,85.25 kWh
12/22/2026 21:00,9.04,224,24.8,1014.4,64,6.35,19.8,2.82,urban,270.69 kWh
12/23/2026 0:00,5.14,316,29,993.9,52,9.4,11.8,0.66,forest,59.31 kWh
12/23/2026 3:00,7.9,359,29.8,1015.3,70,5.92,19.4,0.43,urban,186.55 kWh
12/23/2026 6:00,3.69,90,21.8,1005.7,42,4.71,19.5,4.76,urban,21.96 kWh
12/23/2026 9:00,5.66,121,31.4,1026,30,7.67,23.5,1.08,open,96.01 kWh
12/23/2026 12:00,7.14,150,13.3,1007.8,76,5.68,21.6,0.09,open,166.85 kWh
12/23/2026 15:00,5.72,160,32.2,1015.6,64,11.14,21.6,0.85,open,114.28 kWh
12/23/2026 18:00,3.45,217,28.2,997.6,48,10.62,20.9,1.15,open,24.55 kWh
12/23/2026 21:00,9.91,57,30.4,1014.1,37,7.4,17.3,0.75,open,422.82 kWh
12/24/2026 0:00,8.86,100,40.9,1017.3,39,6.26,20,0.64,urban,252.53 kWh
12/24/2026 3:00,5.39,194,40.2,1023.3,88,6.65,21,0.8,urban,65.27 kWh
12/24/2026 6:00,8.18,97,22.3,1028.8,48,5.27,11.8,3.49,urban,198.27 kWh
12/24/2026 9:00,4.41,343,20.1,1007.1,77,7.6,20.8,0.8,urban,42.23 kWh
12/24/2026 12:00,11.45,117,33,1018.3,89,7.81,17.1,1.89,open,610.77 kWh
12/24/2026 15:00,5.13,208,18.8,1008.8,38,12.5,15.1,0.25,forest,68.91 kWh
12/24/2026 18:00,11.42,202,26.7,1018.8,62,9.15,22.1,2.02,forest,493.78 kWh
12/24/2026 21:00,9.57,313,21,1013.4,33,9.09,21.5,0.2,forest,320.57 kWh
12/25/2026 0:00,7.13,153,24.4,1000.1,49,6.81,17.9,0.15,open,177.03 kWh
12/25/2026 3:00,2.07,18,32.8,1006.8,72,4.97,21.6,1.1,open,0.68 kWh
12/25/2026 6:00,4.22,211,34.4,996,54,8.42,11.7,0.81,urban,34.2 kWh
12/25/2026 9:00,6.19,359,19.8,1008.9,46,7.48,23,1.22,open,126.17 kWh
12/25/2026 12:00,6.12,139,24.9,994.3,33,6.89,15.4,2.76,open,117.5 kWh
12/25/2026 15:00,6.07,274,25.9,992.8,36,8.5,22.2,1.38,forest,92.57 kWh
12/25/2026 18:00,2.25,13,20.8,1010.7,73,5.02,15.7,3.21,forest,4.66 kWh
12/25/2026 21:00,12.15,120,24.1,1017,62,10.57,21.6,2.61,urban,701.1 kWh
12/26/2026 0:00,7.42,302,7.5,1010.9,53,8.21,17.8,0.28,urban,177.16 kWh
12/26/2026 3:00,7.11,70,27.7,1028.1,33,5.63,17.4,0.26,urban,139.63 kWh
12/26/2026 6:00,3.61,84,22.3,1008.1,62,11.41,22.8,1.8,open,31.74 kWh
12/26/2026 9:00,8.32,72,24.8,1000.1,74,5.61,23.1,1.36,urban,210.55 kWh
12/26/2026 12:00,4.96,355,31.7,1012.6,85,9.77,10,0.21,forest,53.5 kWh
12/26/2026 15:00,5.42,11,29.9,1013,75,6.78,18,0.32,urban,69.57 kWh
12/26/2026 18:00,6.96,355,15.8,1011.9,33,7.67,11.3,0.08,urban,147.27 kWh
12/26/2026 21:00,10.84,170,27.1,1001.1,48,5.22,18.6,0.88,open,456.39 kWh
12/27/2026 0:00,10.96,263,13,1032.4,51,10.56,13,3.78,urban,546.59 kWh
12/27/2026 3:00,3.23,236,29.3,1019,76,10.43,18,1.49,forest,14.34 kWh
12/27/2026 6:00,7.17,17,21.7,1014.4,80,8.62,23.1,0.23,urban,167.55 kWh
12/27/2026 9:00,7.94,185,21.4,1008.2,62,6.73,23.5,2.2,urban,199.53 kWh
12/27/2026 12:00,9.26,325,21.3,1008.8,48,9.35,28.1,0.81,forest,298.8 kWh
12/27/2026 15:00,7.04,296,28.2,1012.1,60,5.21,18.2,0.47,forest,117.19 kWh
12/27/2026 18:00,6.73,26,29.2,1024,47,10.51,19.6,1.38,forest,133.45 kWh
12/27/2026 21:00,9.37,102,35.4,1015.6,31,8.89,14.7,0.05,forest,297.71 kWh
12/28/2026 0:00,9.86,288,22.9,1011.8,65,5.08,17.8,0.04,urban,309.47 kWh
12/28/2026 3:00,9.94,148,19.4,1020.6,70,8.99,11.7,0.02,forest,350.67 kWh
12/28/2026 6:00,4.91,321,30.9,1014.4,75,8.44,13.8,1.56,open,65.78 kWh
12/28/2026 9:00,5.73,154,13,1005.2,35,9.18,24.4,0.46,open,107.83 kWh
12/28/2026 12:00,5.75,192,15.8,1023.5,56,9.72,15.4,9.27,open,112.41 kWh
12/28/2026 15:00,7.19,5,16.3,1011.8,76,9.75,24.1,0.69,forest,156.29 kWh
12/28/2026 18:00,8.36,27,25.7,1025.7,37,9.42,18.4,1.93,forest,229.37 kWh
12/28/2026 21:00,8.68,330,23,1015.6,65,7.13,17.7,0.07,forest,225.61 kWh
12/29/2026 0:00,7.99,243,26.8,1028.3,62,9.35,22.1,4.72,forest,202.65 kWh
12/29/2026 3:00,7.48,16,23.1,1023.9,46,8.72,12.2,0.32,urban,188.05 kWh
12/29/2026 6:00,6.9,168,20.5,1011,87,5.12,18.4,1.2,open,149.5 kWh
12/29/2026 9:00,8.46,31,34.7,999.7,81,7.5,10.3,0.53,open,284.02 kWh
12/29/2026 12:00,8.02,167,29.1,1026,70,10.13,15.3,0.73,forest,211.59 kWh
12/29/2026 15:00,9.34,317,23.5,1005.4,44,7.17,18.1,2.87,urban,307.91 kWh
12/29/2026 18:00,11.04,131,24.6,1008.8,75,6.96,15.5,0.6,forest,400.83 kWh
12/29/2026 21:00,5.99,92,28.4,1028,44,9.99,18.2,1.05,forest,94.45 kWh
12/30/2026 0:00,5.65,198,34.2,1003.4,83,9.95,24.6,0.62,urban,88.73 kWh
12/30/2026 3:00,7.93,46,30.3,1003.5,41,7.56,19.1,0.6,urban,205.44 kWh
12/30/2026 6:00,5.96,88,23.3,1014.2,75,9.58,19.4,1.33,open,123.84 kWh
12/30/2026 9:00,10.06,273,19,1022.7,33,4.81,23.1,0.32,forest,281.4 kWh
12/30/2026 12:00,2.6,260,25.5,1012.5,71,8.53,15.6,0.23,open,9.25 kWh
12/30/2026 15:00,7.06,326,20.4,1009.9,72,4.06,20.9,0.54,open,149.45 kWh
12/30/2026 18:00,7.24,190,18.2,1017.8,88,7.42,20.9,2.48,open,190.91 kWh
12/30/2026 21:00,4.66,359,28.3,1016.9,75,12.79,14.1,1.85,open,67.66 kWh
12/31/2026 0:00,1.92,49,18.6,1000,54,7.47,11.2,0.91,urban,3.39 kWh
12/31/2026 3:00,5.41,199,40.1,1015.3,87,6.32,18.5,5.55,open,76.47 kWh
12/31/2026 6:00,5.95,85,24.2,990.6,42,9.85,16,0.62,open,124.35 kWh
12/31/2026 9:00,8.78,216,19.3,1004.3,39,8.36,15.9,0.48,urban,281.44 kWh
12/31/2026 12:00,8.53,116,27.2,1013.8,75,8.32,15.3,0.46,open,304.93 kWh
12/31/2026 15:00,6.34,224,20.1,994.4,33,9.53,18.7,0.6,open,147.71 kWh
12/31/2026 18:00,8.05,283,35.7,1016.5,37,7.65,13.9,0.08,urban,213.35 kWh
12/31/2026 21:00,4.22,58,18.7,998.3,86,7.43,19.1,1.8,urban,36.68 kWh
1/1/2027 0:00,5.37,169,31.6,1009.9,35,5.83,23,0.3,open,75.65 kWh
1/1/2027 3:00,6.61,234,28.3,1018.9,60,8.95,16.4,2.38,forest,118.89 kWh
1/1/2027 6:00,11.62,94,5.3,1004.6,78,6.42,19.9,1.8,forest,432.95 kWh
1/1/2027 9:00,3.36,100,18.5,997.5,77,12.09,14.8,2.74,urban,22.61 kWh
1/1/2027 12:00,8.14,184,28.6,1005.3,84,6.29,25.3,1.05,open,242.39 kWh
1/1/2027 15:00,8.34,251,24.9,1017.3,78,9.25,14,3.13,urban,256.45 kWh
1/1/2027 18:00,2.42,102,30.7,1020,44,7.22,18.5,0.49,forest,3.6 kWh
1/1/2027 21:00,7.11,109,3.5,1015.4,73,5.16,19.5,3.99,forest,118.29 kWh
1/2/2027 0:00,8.42,180,28.3,1000.3,68,7.78,16.7,2.11,urban,243.54 kWh
1/2/2027 3:00,6.05,235,26.2,1014.8,41,9.25,14.7,3.11,urban,107.34 kWh
1/2/2027 6:00,7.4,132,23.7,1024.8,55,8.46,22.7,6.09,open,212.18 kWh
1/2/2027 9:00,5.14,267,13.9,1012.6,47,9.39,19.6,1.71,forest,60.08 kWh
1/2/2027 12:00,1.25,296,26.1,1017.1,74,8.98,20.3,2.39,forest,0.0 kWh
1/2/2027 15:00,-0.54,44,23.2,1015.8,69,9.76,13.3,0.1,forest,0.0 kWh
1/2/2027 18:00,5.95,58,19.3,1015.3,87,5.65,13.7,1.57,forest,77.65 kWh
1/2/2027 21:00,7.92,148,24.7,1018.7,71,6.35,14.4,0.34,forest,170.7 kWh
1/3/2027 0:00,6.06,225,33.8,1024.8,37,6.89,17.1,1.02,open,111.58 kWh
1/3/2027 3:00,7.92,127,22.6,1003.8,41,8.26,17,1.52,forest,188.87 kWh
1/3/2027 6:00,8.92,28,15.9,1010.5,70,8.54,26.5,0.09,forest,260.19 kWh
1/3/2027 9:00,9.83,201,37,1015.9,31,10.44,28,1.65,open,484.16 kWh
1/3/2027 12:00,7.43,186,29.9,1018,36,5.65,21.6,1.88,urban,156.51 kWh
1/3/2027 15:00,11.98,37,34.1,1018.6,89,9.81,22,0.51,open,762.64 kWh
1/3/2027 18:00,9.59,182,20.8,1012.4,30,8.51,16,2.89,urban,354.4 kWh
1/3/2027 21:00,8.99,56,27.6,1006.3,89,3.71,23.8,1.43,urban,225.85 kWh
1/4/2027 0:00,3.16,169,30.8,1013.1,82,10.71,21.8,0.65,urban,14.68 kWh
1/4/2027 3:00,6.44,32,21.4,1021.2,49,5.7,14.9,0.46,urban,108.97 kWh
1/4/2027 6:00,5.2,95,22.4,1021.5,86,8.12,14.3,4.38,urban,67.78 kWh
1/4/2027 9:00,10.1,9,21.2,1007.9,87,8.98,22.9,0.33,forest,364.47 kWh
1/4/2027 12:00,5.69,123,34.9,1026.9,74,11.05,17,2.54,open,111.13 kWh
1/4/2027 15:00,7.92,312,10.8,1007,30,4.6,17.8,0.34,forest,153.65 kWh
1/4/2027 18:00,6.28,339,25.8,994,75,9.3,19.6,0.35,open,140.53 kWh
1/4/2027 21:00,7.27,32,32.3,1019.9,78,3.7,14,0.15,forest,116.1 kWh
1/5/2027 0:00,6.1,44,35.6,1018,47,10.76,13.5,0.89,forest,100.62 kWh
1/5/2027 3:00,7.18,87,11.9,1017.6,71,8.84,18.7,0.43,urban,168.13 kWh
1/5/2027 6:00,9.45,329,8.1,1009.6,34,8.36,24.9,2.04,forest,296.69 kWh
1/5/2027 9:00,8.66,246,25.2,1013.6,48,7.53,18.2,2.4,urban,259.18 kWh
1/5/2027 12:00,2.55,171,22.1,993.2,63,7.08,18.3,2.18,forest,7.05 kWh
1/5/2027 15:00,4.29,344,15.7,996.3,77,8.04,16.1,0.77,open,45.35 kWh
1/5/2027 18:00,8.38,78,31.2,1031.3,63,11.24,16.2,0.03,open,332.48 kWh
1/5/2027 21:00,5.96,336,21.2,1022.9,62,6.64,19.8,0.32,forest,81.81 kWh
1/6/2027 0:00,11.03,47,22.4,1009.5,50,7.9,18.5,0.4,open,565.35 kWh
1/6/2027 3:00,6.49,239,16.7,1030,48,5.86,18.8,1.94,open,131.42 kWh
1/6/2027 6:00,4.45,2,29.3,1010.6,59,8.64,15.3,1.92,forest,37.44 kWh
1/6/2027 9:00,7.86,2,21.4,1016.3,64,8.07,22.5,0.9,open,244.92 kWh
1/6/2027 12:00,5.67,230,32.4,999.5,64,8.26,26.5,3.08,open,98.74 kWh
1/6/2027 15:00,5.16,198,16.5,997.3,60,8.22,22,7.85,forest,58.5 kWh
1/6/2027 18:00,5.95,150,28.5,1026.4,62,9.15,6.7,1.78,open,119.22 kWh
1/6/2027 21:00,9.13,167,24.1,1024.9,52,10.48,17.4,3.36,forest,303.67 kWh
1/7/2027 0:00,7.7,172,16.5,1040.2,63,8.08,17.1,1.95,open,231.53 kWh
1/7/2027 3:00,9.11,291,28.2,1009.7,36,6.6,12.8,0.31,open,328.44 kWh
1/7/2027 6:00,4.43,139,19.8,1008.1,53,8.72,14.1,1.02,urban,44.81 kWh
1/7/2027 9:00,9.44,120,33.7,1004.1,73,4.87,17.8,0.56,open,321.33 kWh
1/7/2027 12:00,6.84,293,28,983,85,8.17,17.5,0.18,urban,142.87 kWh
1/7/2027 15:00,5.46,328,-0.7,1008,67,5.39,16.7,0.51,forest,56.18 kWh
1/7/2027 18:00,3.52,171,27.3,1012.3,86,8.11,18.3,2.73,urban,20.5 kWh
1/7/2027 21:00,9.97,158,44.7,1001.7,59,7.87,22.4,2.04,open,436.85 kWh
1/8/2027 0:00,7.34,250,33.9,1012.8,45,6.93,14.1,4.16,open,189.59 kWh
1/8/2027 3:00,8.12,128,23.3,1015.7,45,9.93,15.8,0.31,open,290.84 kWh
1/8/2027 6:00,3.85,352,31.1,1024.7,54,8.7,16.9,0.29,open,31.32 kWh
1/8/2027 9:00,7.1,333,24.5,1015.9,83,6.62,17.4,2.01,open,173.34 kWh
1/8/2027 12:00,4.59,276,22.8,1002.9,89,4.68,14.7,2.06,open,47.73 kWh
1/8/2027 15:00,8.04,228,32,1017,65,10.09,20,0.01,forest,211.89 kWh
1/8/2027 18:00,6.56,39,20.2,1022.8,56,9.39,24,1.25,forest,120.79 kWh
1/8/2027 21:00,0.56,117,17.6,1008.3,31,7.98,20.9,0.45,urban,0.0 kWh
1/9/2027 0:00,2.86,177,20.6,1010.8,44,7.16,19.5,0.3,open,13.99 kWh
1/9/2027 3:00,6.91,148,31.7,1009.1,76,11.17,16.6,0.82,open,195.85 kWh
1/9/2027 6:00,7.11,176,31.2,1007.5,64,7.71,17.9,0.6,urban,154.4 kWh
1/9/2027 9:00,6,23,34.9,1007.8,82,6.89,16.9,0.26,forest,81.1 kWh
1/9/2027 12:00,5.2,289,33.7,1019.9,44,7.05,19.3,1.56,forest,54.24 kWh
1/9/2027 15:00,6.8,134,26.7,1007.8,68,9.39,10.5,1.64,forest,131.48 kWh
1/9/2027 18:00,4.45,218,45.3,1008.4,85,5.34,21.3,2.04,forest,28.57 kWh
1/9/2027 21:00,7.12,123,27.6,1027.6,67,8.05,17.9,1.16,open,186.48 kWh
1/10/2027 0:00,9.59,19,25,1011,61,9.83,21.3,2.22,urban,378.05 kWh
1/10/2027 3:00,5.96,164,38.8,1005.7,57,4.34,18.3,1.23,forest,69.07 kWh
1/10/2027 6:00,5.44,32,25.9,1023.7,40,4.22,14.7,0.85,urban,62.83 kWh
1/10/2027 9:00,7.59,168,25,1014.8,40,8.71,18.7,0.67,open,229.28 kWh
1/10/2027 12:00,12.09,170,16.3,1005.9,71,8.31,17.1,3.16,forest,536.77 kWh
1/10/2027 15:00,3.71,212,38.5,1008.8,43,5.53,16.4,0.51,urban,18.53 kWh
1/10/2027 18:00,10.51,16,19,1016.4,58,10.57,19.6,1.98,urban,494.62 kWh
1/10/2027 21:00,8.83,162,26.2,999,53,7.77,16.6,0.08,open,324.23 kWh
1/11/2027 0:00,10.08,140,29.1,1002.9,39,7.39,16,2.03,open,440.86 kWh
1/11/2027 3:00,10.41,290,23.9,1028.8,44,6.8,19,1.24,open,461.29 kWh
1/11/2027 6:00,6.8,3,16.8,1003.2,74,9.02,14.1,2.59,forest,130.2 kWh
1/11/2027 9:00,8.33,190,38.5,1014.9,55,10.14,12.7,2.01,urban,262.74 kWh
1/11/2027 12:00,6.78,233,33.4,1025.1,39,9.99,11.1,0.95,forest,132.13 kWh
1/11/2027 15:00,2.42,21,30.4,1024.7,71,6.46,20.9,2.41,open,4.77 kWh
1/11/2027 18:00,5.64,74,22.6,1024.6,78,7.11,16.7,0.66,forest,71.59 kWh
1/11/2027 21:00,8.56,148,21.2,1012.4,69,8.12,14.7,1.21,open,306.36 kWh
1/12/2027 0:00,9.06,226,27.2,1011.8,45,9.56,21.5,0.48,forest,284.19 kWh
1/12/2027 3:00,5.66,292,20.2,1002.4,51,11.32,21,0.25,forest,87.18 kWh
1/12/2027 6:00,3.9,156,28.2,1013.6,82,15.37,13.1,1.17,open,42.8 kWh
1/12/2027 9:00,8.86,110,16.6,1013.3,60,6.56,25.4,0.45,open,306.86 kWh
1/12/2027 12:00,9.81,280,28.4,1028.4,58,4.75,14.5,1.98,open,350.73 kWh
1/12/2027 15:00,7.4,196,36.8,1015.1,65,6.66,22.2,1.65,forest,142.7 kWh
1/12/2027 18:00,7.54,112,24.7,1028.9,54,6.96,16.2,1.04,urban,175.73 kWh
1/12/2027 21:00,6.76,245,21.5,1009.6,54,2.7,18.2,2.45,forest,92.06 kWh
1/13/2027 0:00,5.07,331,39.3,1024.3,79,8.96,7.4,6.88,urban,60.28 kWh
1/13/2027 3:00,6.34,204,33.1,1032.5,74,7.08,20.3,1.21,urban,108.85 kWh
1/13/2027 6:00,7.99,206,32.3,1008.7,40,10.95,21.7,1.66,urban,245.27 kWh
1/13/2027 9:00,4.44,105,31.8,1006.4,30,8.68,23.3,0.07,open,48.75 kWh
1/13/2027 12:00,10.72,326,22.1,998.2,57,5.6,16.7,2.16,open,457.81 kWh
1/13/2027 15:00,6.6,182,19.2,1037.1,42,6.3,14.3,1.47,open,141.36 kWh
